Product,Company,URL,Source,Scraped_By_Selenium,Scraped_By_API
ASPIRINA 500 VENT-3,Vent 3,https://www.alfabeta.net/precio/aspirina-500-vent-3.html,selenium,no,no
ASPIRINA CARDIO VENT-3,Vent 3,https://www.alfabeta.net/precio/aspirina-cardio-vent-3.html,selenium,no,no
ASPIRINA ECZANE,Eczane,https://www.alfabeta.net/precio/aspirina-eczane.html,selenium,no,no
ASPIRINA PREVENT,Bayer (PH),https://www.alfabeta.net/precio/aspirina-prevent.html,selenium,no,no
ASPIRINETAS,Bayer Consumer,https://www.alfabeta.net/precio/aspirinetas.html,selenium,no,no
ASTAXANTINA,Innovapharma,https://www.alfabeta.net/precio/astaxantina.html,selenium,no,no
ASTENDE,Lazar,https://www.alfabeta.net/precio/astende.html,selenium,no,no
ASTRILUGE,Valuge,https://www.alfabeta.net/precio/astriluge.html,selenium,no,no
ASTRODIL,Teva Argentina,https://www.alfabeta.net/precio/astrodil.html,selenium,no,no
ASTROGLIDE,Combe,https://www.alfabeta.net/precio/astroglide.html,selenium,no,no
ASTROGLIDE GEL,Combe,https://www.alfabeta.net/precio/astroglide-gel.html,selenium,no,no
ASULBLAN,Fada Pharma,https://www.alfabeta.net/precio/asulblan.html,selenium,no,no
ASUMLEA,Elea,https://www.alfabeta.net/precio/asumlea.html,selenium,no,no
AT III KEDRION 1000 U.I.,Biofactor,https://www.alfabeta.net/precio/at-iii-kedrion-1000-ui.html,selenium,no,no
AT III KEDRION 500 U.I.,Biofactor,https://www.alfabeta.net/precio/at-iii-kedrion-500-ui.html,selenium,no,no
ATACAND,Biopas Argentina,https://www.alfabeta.net/precio/atacand.html,selenium,no,no
ATACAND D,Biopas Argentina,https://www.alfabeta.net/precio/atacand-d.html,selenium,no,no
ATARAXONE,Lazar,https://www.alfabeta.net/precio/ataraxone.html,selenium,no,no
ATARVA,Duncan,https://www.alfabeta.net/precio/atarva.html,selenium,no,no
ATEL,Siegfried,https://www.alfabeta.net/precio/atel.html,selenium,no,no
ATELSTA,Ronnet,https://www.alfabeta.net/precio/atelsta.html,selenium,no,no
ATEMPERATOR,Teva Argentina,https://www.alfabeta.net/precio/atemperator.html,selenium,no,no
ATENIX,Adium,https://www.alfabeta.net/precio/atenix.html,selenium,no,no
ATENOBLOCK,Klonal,https://www.alfabeta.net/precio/atenoblock.html,selenium,no,no
ATENOLOL ECZANE,Eczane,https://www.alfabeta.net/precio/atenolol-eczane.html,selenium,no,no
ATENOLOL GADOR,Gador,https://www.alfabeta.net/precio/atenolol-gador.html,selenium,no,no
ATENOLOL MICROSULES,Microsules Arg.,https://www.alfabeta.net/precio/atenolol-microsules.html,selenium,no,no
ATENOLOL VANNIER,Vannier,https://www.alfabeta.net/precio/atenolol-vannier.html,selenium,no,no
ATENOLOL VENT-3,Vent 3,https://www.alfabeta.net/precio/atenolol-vent-3.html,selenium,no,no
ATENTTO,Roemmers,https://www.alfabeta.net/precio/atentto.html,selenium,no,no
ATEROCLAR,Beta,https://www.alfabeta.net/precio/ateroclar.html,selenium,no,no
ATEROCLAR COMBI,Beta,https://www.alfabeta.net/precio/ateroclar-combi.html,selenium,no,no
ATERONOVA,Beta,https://www.alfabeta.net/precio/ateronova.html,selenium,no,no
ATEXA,Finadiet,https://www.alfabeta.net/precio/atexa.html,selenium,no,no
ATHOS,Roemmers,https://www.alfabeta.net/precio/athos.html,selenium,no,no
ATIBAX,Fabop,https://www.alfabeta.net/precio/atibax.html,selenium,no,no
ATIBAX,Savant Generic,https://www.alfabeta.net/precio/atibax.html,selenium,no,no
ATIGLAUC,Biosintex,https://www.alfabeta.net/precio/atiglauc.html,selenium,no,no
ATIPINA 100,Megalabs Argentina,https://www.alfabeta.net/precio/atipina-100.html,selenium,no,no
ATIPINA 200,Megalabs Argentina,https://www.alfabeta.net/precio/atipina-200.html,selenium,no,no
ATIPINA 25,Megalabs Argentina,https://www.alfabeta.net/precio/atipina-25.html,selenium,no,no
ATLACNE,Lab Internacional Argentino,https://www.alfabeta.net/precio/atlacne.html,selenium,no,no
ATLANSIL,Roemmers,https://www.alfabeta.net/precio/atlansil.html,selenium,no,no
ATOMO ACEITE CBD,Laboratorio Millet,https://www.alfabeta.net/precio/atomo-aceite-cbd.html,selenium,no,no
ATOMO ACEITE VERDE,Laboratorio Millet,https://www.alfabeta.net/precio/atomo-aceite-verde.html,selenium,no,no
ATOMO ARNICA GEL,Laboratorio Millet,https://www.alfabeta.net/precio/atomo-arnica-gel.html,selenium,no,no
ATOMO ARNICA POTE,Laboratorio Millet,https://www.alfabeta.net/precio/atomo-arnica-pote.html,selenium,no,no
ATOMO ARNICA ROLL-ON,Laboratorio Millet,https://www.alfabeta.net/precio/atomo-arnica-roll-on.html,selenium,no,no
ATOMO CANNABIDIOL CBD,Laboratorio Millet,https://www.alfabeta.net/precio/atomo-cannabidiol-cbd.html,selenium,no,no
ATOMO CLASICO MONODOSIS,Laboratorio Millet,https://www.alfabeta.net/precio/atomo-clasico-monodosis.html,selenium,no,no
ATOMO DESINFLAMANTE AEROSOL,Laboratorio Millet,https://www.alfabeta.net/precio/atomo-desinflamante-aerosol.html,selenium,no,no
ATOMO DESINFLAMANTE CLASICO,Laboratorio Millet,https://www.alfabeta.net/precio/atomo-desinflamante-clasico.html,selenium,no,no
ATOMO DESINFLAMANTE FORTE,Laboratorio Millet,https://www.alfabeta.net/precio/atomo-desinflamante-forte.html,selenium,no,no
ATOMO DESINFLAMANTE FRIO,Laboratorio Millet,https://www.alfabeta.net/precio/atomo-desinflamante-frio.html,selenium,no,no
ATOMO DESINFLAMANTE GELDIC FORTE,Laboratorio Millet,https://www.alfabeta.net/precio/atomo-desinflamante-geldic-forte.html,selenium,no,no
ATOMO DESINFLAMANTE GELDIC V.L.SIN OLOR,Laboratorio Millet,https://www.alfabeta.net/precio/atomo-desinflamante-geldic-vlsin-olor.html,selenium,no,no
ATOPHEN BAUME,Cepage,https://www.alfabeta.net/precio/atophen-baume.html,selenium,no,no
ATOPHEN FLUIDE,Cepage,https://www.alfabeta.net/precio/atophen-fluide.html,selenium,no,no
ATOPHEN LEVRES,Cepage,https://www.alfabeta.net/precio/atophen-levres.html,selenium,no,no
ATOPHEN LN,Cepage,https://www.alfabeta.net/precio/atophen-ln.html,selenium,no,no
ATOPHEN RICHE,Cepage,https://www.alfabeta.net/precio/atophen-riche.html,selenium,no,no
ATOPHEN SENSITIVE,Cepage,https://www.alfabeta.net/precio/atophen-sensitive.html,selenium,no,no
ATOPIX,Cassará,https://www.alfabeta.net/precio/atopix.html,selenium,no,no
ATOPIX 50,Cassará,https://www.alfabeta.net/precio/atopix-50.html,selenium,no,no
ATOPIX CREMA,Cassará,https://www.alfabeta.net/precio/atopix-crema.html,selenium,no,no
ATOPIX EMULSION,Cassará,https://www.alfabeta.net/precio/atopix-emulsion.html,selenium,no,no
ATOPIX ESPUMA DE LIMPIEZA,Cassará,https://www.alfabeta.net/precio/atopix-espuma-de-limpieza.html,selenium,no,no
ATOPIX L,Cassará,https://www.alfabeta.net/precio/atopix-l.html,selenium,no,no
ATOPIX PASTA,Cassará,https://www.alfabeta.net/precio/atopix-pasta.html,selenium,no,no
ATOPIX UNGUENTO,Cassará,https://www.alfabeta.net/precio/atopix-unguento.html,selenium,no,no
ATORMAX 10,Géminis Farmacéutica,https://www.alfabeta.net/precio/atormax-10.html,selenium,no,no
ATORMAX 20,Géminis Farmacéutica,https://www.alfabeta.net/precio/atormax-20.html,selenium,no,no
ATORMAX 40,Géminis Farmacéutica,https://www.alfabeta.net/precio/atormax-40.html,selenium,no,no
ATORVASTAN,Biotenk,https://www.alfabeta.net/precio/atorvastan.html,selenium,no,no
ATORVASTATIN RICHET,Richet,https://www.alfabeta.net/precio/atorvastatin-richet.html,selenium,no,no
ATORVASTATINA,ISA,https://www.alfabeta.net/precio/atorvastatina.html,selenium,no,no
ATORVASTATINA FABRA,Fabra,https://www.alfabeta.net/precio/atorvastatina-fabra.html,selenium,no,no
ATRACURIO,Gray,https://www.alfabeta.net/precio/atracurio.html,selenium,no,no
ATRACURIUM GEMEPE,Gemepe,https://www.alfabeta.net/precio/atracurium-gemepe.html,selenium,no,no
ATRACURIUM GOBBI,Gobbi,https://www.alfabeta.net/precio/atracurium-gobbi.html,selenium,no,no
ATRACURIUM NORTHIA,Northia,https://www.alfabeta.net/precio/atracurium-northia.html,selenium,no,no
ATRIMON,MR Pharma,https://www.alfabeta.net/precio/atrimon.html,selenium,no,no
ATROVENT,Boehringer Ingelheim,https://www.alfabeta.net/precio/atrovent.html,selenium,no,no
ATROVENT HFA,Boehringer Ingelheim,https://www.alfabeta.net/precio/atrovent-hfa.html,selenium,no,no
ATTENUAT CLA,Lafedar,https://www.alfabeta.net/precio/attenuat-cla.html,selenium,no,no
ATUREN,Gador,https://www.alfabeta.net/precio/aturen.html,selenium,no,no
AUBAGIO,Sanofi-Aventis,https://www.alfabeta.net/precio/aubagio.html,selenium,no,no
AUCIC 0.5%,Poen,https://www.alfabeta.net/precio/aucic-05.html,selenium,no,no
AUCIC 1%,Poen,https://www.alfabeta.net/precio/aucic-1.html,selenium,no,no
AUCIC 1% LC,Poen,https://www.alfabeta.net/precio/aucic-1-lc.html,selenium,no,no
AUCIC 1.5%,Poen,https://www.alfabeta.net/precio/aucic-15.html,selenium,no,no
AUCIC CAPS,Poen,https://www.alfabeta.net/precio/aucic-caps.html,selenium,no,no
AUCIC PLUS,Poen,https://www.alfabeta.net/precio/aucic-plus.html,selenium,no,no
AUCIC PLUS LC,Poen,https://www.alfabeta.net/precio/aucic-plus-lc.html,selenium,no,no
AUDAX,Elea,https://www.alfabeta.net/precio/audax.html,selenium,no,no
AUDAX NOVO,Elea,https://www.alfabeta.net/precio/audax-novo.html,selenium,no,no
AUDECOL,Ariston,https://www.alfabeta.net/precio/audecol.html,selenium,no,no
AUDIPAX 16,Baliarda,https://www.alfabeta.net/precio/audipax-16.html,selenium,no,no
AUDIPAX MULTIDOSIS,Baliarda,https://www.alfabeta.net/precio/audipax-multidosis.html,selenium,no,no
AULO GELIO REPELENTE,Laboratorios Felipe Bajer,https://www.alfabeta.net/precio/aulo-gelio-repelente.html,selenium,no,no
AUREA,Monserrat,https://www.alfabeta.net/precio/aurea.html,selenium,no,no
AUREA AQUA,Monserrat,https://www.alfabeta.net/precio/aurea-aqua.html,selenium,no,no
AUREA CHAMPU INTIMO DEMULCENTE,Monserrat,https://www.alfabeta.net/precio/aurea-champu-intimo-demulcente.html,selenium,no,no
AURENE,Teva Argentina,https://www.alfabeta.net/precio/aurene.html,selenium,no,no
AUROBRAL,Rontag,https://www.alfabeta.net/precio/aurobral.html,selenium,no,no
AUTRAXIL 30 MG,Sidus,https://www.alfabeta.net/precio/autraxil-30-mg.html,selenium,no,no
AUTRAXIL 60 MG,Sidus,https://www.alfabeta.net/precio/autraxil-60-mg.html,selenium,no,no
AUTRAXIL 90 MG,Sidus,https://www.alfabeta.net/precio/autraxil-90-mg.html,selenium,no,no
AUTUMS,Olbia Pharma,https://www.alfabeta.net/precio/autums.html,selenium,no,no
AVAMIDE,Beta,https://www.alfabeta.net/precio/avamide.html,selenium,no,no
AVAMIDE MET,Beta,https://www.alfabeta.net/precio/avamide-met.html,selenium,no,no
AVANCEL,PharmaDorf,https://www.alfabeta.net/precio/avancel.html,selenium,no,no
AVASTIN,Roche,https://www.alfabeta.net/precio/avastin.html,selenium,no,no
AVAXIM,Sanofi Health Argentina S.A.,https://www.alfabeta.net/precio/avaxim.html,selenium,no,no
AVAXIM 80 U PEDIATRICO,Sanofi Health Argentina S.A.,https://www.alfabeta.net/precio/avaxim-80-u-pediatrico.html,selenium,no,no
AVELLE APOSITO DE HIDROFIBRA 12X21 CM,Convatec,https://www.alfabeta.net/precio/avelle-aposito-de-hidrofibra-12x21-cm.html,selenium,no,no
AVELLE APOSITO DE HIDROFIBRA 12X31 CM,Convatec,https://www.alfabeta.net/precio/avelle-aposito-de-hidrofibra-12x31-cm.html,selenium,no,no
AVELLE APOSITO DE HIDROFIBRA 12X41 CM,Convatec,https://www.alfabeta.net/precio/avelle-aposito-de-hidrofibra-12x41-cm.html,selenium,no,no
AVELLE APOSITO DE HIDROFIBRA 16X16 CM,Convatec,https://www.alfabeta.net/precio/avelle-aposito-de-hidrofibra-16x16-cm.html,selenium,no,no
AVELLE APOSITO DE HIDROFIBRA 16X21 CM,Convatec,https://www.alfabeta.net/precio/avelle-aposito-de-hidrofibra-16x21-cm.html,selenium,no,no
AVELLE APOSITO DE HIDROFIBRA 26X26 CM,Convatec,https://www.alfabeta.net/precio/avelle-aposito-de-hidrofibra-26x26-cm.html,selenium,no,no
AVELLE BOMBA PRESION NEGATIVA PORTATIL,Convatec,https://www.alfabeta.net/precio/avelle-bomba-presion-negativa-portatil.html,selenium,no,no
AVELOX,Bayer (PH),https://www.alfabeta.net/precio/avelox.html,selenium,no,no
AVENA EMULSION,Sempre Giovane,https://www.alfabeta.net/precio/avena-emulsion.html,selenium,no,no
AVENA SHAMPOO,Sempre Giovane,https://www.alfabeta.net/precio/avena-shampoo.html,selenium,no,no
AVITREX VITAMINA D3,Eczane,https://www.alfabeta.net/precio/avitrex-vitamina-d3.html,selenium,no,no
AVIXIS,Galderma,https://www.alfabeta.net/precio/avixis.html,selenium,no,no
AVODART,GlaxoSmithKline Biopharma,https://www.alfabeta.net/precio/avodart.html,selenium,no,no
AVONEX PEN,Biogen,https://www.alfabeta.net/precio/avonex-pen.html,selenium,no,no
AVSOLA,Amgen,https://www.alfabeta.net/precio/avsola.html,selenium,no,no
AXEPIN,Baliarda,https://www.alfabeta.net/precio/axepin.html,selenium,no,no
AXILAN,Oxapharma,https://www.alfabeta.net/precio/axilan.html,selenium,no,no
AXILAN FORTE,Oxapharma,https://www.alfabeta.net/precio/axilan-forte.html,selenium,no,no
AXILEP,Lepetit,https://www.alfabeta.net/precio/axilep.html,selenium,no,no
AXIN,Baliarda,https://www.alfabeta.net/precio/axin.html,selenium,no,no
AXIOMAT,Beta,https://www.alfabeta.net/precio/axiomat.html,selenium,no,no
AXITIM,IMA,https://www.alfabeta.net/precio/axitim.html,selenium,no,no
AXNE 0.1%,Cassará,https://www.alfabeta.net/precio/axne-01.html,selenium,no,no
AXNE 0.3%,Cassará,https://www.alfabeta.net/precio/axne-03.html,selenium,no,no
AXOKINE,Rontag,https://www.alfabeta.net/precio/axokine.html,selenium,no,no
AXUAL,Teva Argentina,https://www.alfabeta.net/precio/axual.html,selenium,no,no
AYSEL ACONDICIONADOR,Eczane,https://www.alfabeta.net/precio/aysel-acondicionador.html,selenium,no,no
AYSEL SHAMPOO,Eczane,https://www.alfabeta.net/precio/aysel-shampoo.html,selenium,no,no
AYURSTATE,Argenfarma,https://www.alfabeta.net/precio/ayurstate.html,selenium,no,no
AZAMEX,Kemex,https://www.alfabeta.net/precio/azamex.html,selenium,no,no
AZANIR,Aspen,https://www.alfabeta.net/precio/azanir.html,selenium,no,no
AZANOVA,Celnova Argentina,https://www.alfabeta.net/precio/azanova.html,selenium,no,no
AZAREX FIBRA ADELGA,Francelab,https://www.alfabeta.net/precio/azarex-fibra-adelga.html,selenium,no,no
AZARGA,Novartis,https://www.alfabeta.net/precio/azarga.html,selenium,no,no
AZATEVA,Teva Argentina,https://www.alfabeta.net/precio/azateva.html,selenium,no,no
AZATIOPRINA RAFFO,Adium,https://www.alfabeta.net/precio/azatioprina-raffo.html,selenium,no,no
AZATIOPRINA RONTAG,Rontag,https://www.alfabeta.net/precio/azatioprina-rontag.html,selenium,no,no
AZECAR,Bagó,https://www.alfabeta.net/precio/azecar.html,selenium,no,no
AZIATOP,Elea,https://www.alfabeta.net/precio/aziatop.html,selenium,no,no
AZIATOP ADVANCE,Elea,https://www.alfabeta.net/precio/aziatop-advance.html,selenium,no,no
AZIATOP REFLUX,Elea,https://www.alfabeta.net/precio/aziatop-reflux.html,selenium,no,no
AZIBIOTIC 500,Baliarda,https://www.alfabeta.net/precio/azibiotic-500.html,selenium,no,no
AZIDAC ENDO,Eurolab,https://www.alfabeta.net/precio/azidac-endo.html,selenium,no,no
AZIDAC FEM,Eurolab,https://www.alfabeta.net/precio/azidac-fem.html,selenium,no,no
AZIDAC PLUS DHA,Eurolab,https://www.alfabeta.net/precio/azidac-plus-dha.html,selenium,no,no
AZIDAC Q10,Eurolab,https://www.alfabeta.net/precio/azidac-q10.html,selenium,no,no
AZILECT,Teva Argentina,https://www.alfabeta.net/precio/azilect.html,selenium,no,no
AZIMICINA,Lafedar,https://www.alfabeta.net/precio/azimicina.html,selenium,no,no
AZITECH,Laboratorio Valar,https://www.alfabeta.net/precio/azitech.html,selenium,no,no
AZITROGAL,Sant Gall,https://www.alfabeta.net/precio/azitrogal.html,selenium,no,no
AZITROLABSA 200,Labsa,https://www.alfabeta.net/precio/azitrolabsa-200.html,selenium,no,no
AZITROLABSA 500,Labsa,https://www.alfabeta.net/precio/azitrolabsa-500.html,selenium,no,no
AZITROMICINA 500,Vent 3,https://www.alfabeta.net/precio/azitromicina-500.html,selenium,no,no
AZITROMICINA PHARMAVIAL,IBC,https://www.alfabeta.net/precio/azitromicina-pharmavial.html,selenium,no,no
AZITROMICINA RICHET,Richet,https://www.alfabeta.net/precio/azitromicina-richet.html,selenium,no,no
AZITRONA KLONAL,Klonal,https://www.alfabeta.net/precio/azitrona-klonal.html,selenium,no,no
AZITROPLOS,Novoplos,https://www.alfabeta.net/precio/azitroplos.html,selenium,no,no
AZITROX,Austral,https://www.alfabeta.net/precio/azitrox.html,selenium,no,no
AZOPANIM,IMA,https://www.alfabeta.net/precio/azopanim.html,selenium,no,no
AZOPT,Novartis,https://www.alfabeta.net/precio/azopt.html,selenium,no,no
AZTREONAM (L-ARGININA),Richet,https://www.alfabeta.net/precio/aztreonam-l-arginina.html,selenium,no,no
AZTREONAM PHARMAVIAL,IBC,https://www.alfabeta.net/precio/aztreonam-pharmavial.html,selenium,no,no
AZUCENA,Laboratorios Bernabó,https://www.alfabeta.net/precio/azucena.html,selenium,no,no
AZZA,IMA,https://www.alfabeta.net/precio/azza.html,selenium,no,no
B-50 COMPLEX,Natural Life,https://www.alfabeta.net/precio/b-50-complex.html,selenium,no,no
B-CAVIR,Lafedar,https://www.alfabeta.net/precio/b-cavir.html,selenium,no,no
B-JEN,Lafedar,https://www.alfabeta.net/precio/b-jen.html,selenium,no,no
BABY FACT B,Gemepe,https://www.alfabeta.net/precio/baby-fact-b.html,selenium,no,no
BACFURON,Laboratorios Bernabó,https://www.alfabeta.net/precio/bacfuron.html,selenium,no,no
BACLOFENO CEVALLOS,Laboratorios Frasca,https://www.alfabeta.net/precio/baclofeno-cevallos.html,selenium,no,no
BACLOX,Ariston,https://www.alfabeta.net/precio/baclox.html,selenium,no,no
BACTICEL,Bagó,https://www.alfabeta.net/precio/bacticel.html,selenium,no,no
BACTICORT,Montpellier,https://www.alfabeta.net/precio/bacticort.html,selenium,no,no
BACTICORT COMPLEX,Montpellier,https://www.alfabeta.net/precio/bacticort-complex.html,selenium,no,no
BACTIFREN 500,Montpellier,https://www.alfabeta.net/precio/bactifren-500.html,selenium,no,no
BACTIFREN 750,Montpellier,https://www.alfabeta.net/precio/bactifren-750.html,selenium,no,no
BACTISONA CREMA,L.D.A.,https://www.alfabeta.net/precio/bactisona-crema.html,selenium,no,no
BACTOCILINA,Lazar,https://www.alfabeta.net/precio/bactocilina.html,selenium,no,no
BACTRIM,Siegfried,https://www.alfabeta.net/precio/bactrim.html,selenium,no,no
BACTRIM FORTE,Siegfried,https://www.alfabeta.net/precio/bactrim-forte.html,selenium,no,no
BAGO B1 B6 B12,Bagó,https://www.alfabeta.net/precio/bago-b1-b6-b12.html,selenium,no,no
BAGO B1 B6 B12 DETOX,Bagó,https://www.alfabeta.net/precio/bago-b1-b6-b12-detox.html,selenium,no,no
BAGO B6 B12 FOLICO,Bagó,https://www.alfabeta.net/precio/bago-b6-b12-folico.html,selenium,no,no
BAGO+ACTIVAMENTE,Bagó,https://www.alfabeta.net/precio/bagoactivamente.html,selenium,no,no
BAGO+CALMA,Bagó,https://www.alfabeta.net/precio/bagocalma.html,selenium,no,no
BAGO+DESCANSO,Bagó,https://www.alfabeta.net/precio/bagodescanso.html,selenium,no,no
BAGO+ENERGIA,Bagó,https://www.alfabeta.net/precio/bagoenergia.html,selenium,no,no
BAGOHEPAT,Bagó,https://www.alfabeta.net/precio/bagohepat.html,selenium,no,no
BAGOHEPAT RAPIDA ACCION,Bagó,https://www.alfabeta.net/precio/bagohepat-rapida-accion.html,selenium,no,no
BAGOTAZ,Bagó,https://www.alfabeta.net/precio/bagotaz.html,selenium,no,no
BAGOVIT A PLUS,Bagó,https://www.alfabeta.net/precio/bagovit-a-plus.html,selenium,no,no
BAGOVIT AE,Bagó,https://www.alfabeta.net/precio/bagovit-ae.html,selenium,no,no
BALIARTRIN,Baliarda,https://www.alfabeta.net/precio/baliartrin.html,selenium,no,no
BALIARTRIN DUO,Baliarda,https://www.alfabeta.net/precio/baliartrin-duo.html,selenium,no,no
BALIARTRIN POTASICO,Baliarda,https://www.alfabeta.net/precio/baliartrin-potasico.html,selenium,no,no
BALIGLUC 500,Baliarda,https://www.alfabeta.net/precio/baligluc-500.html,selenium,no,no
BALIGLUC AP 1000,Baliarda,https://www.alfabeta.net/precio/baligluc-ap-1000.html,selenium,no,no
BALIGLUC AP 500,Baliarda,https://www.alfabeta.net/precio/baligluc-ap-500.html,selenium,no,no
BALIGLUC AP 850,Baliarda,https://www.alfabeta.net/precio/baligluc-ap-850.html,selenium,no,no
BALIMUC,Baliarda,https://www.alfabeta.net/precio/balimuc.html,selenium,no,no
BALIVENT NASAL,Baliarda,https://www.alfabeta.net/precio/balivent-nasal.html,selenium,no,no
BALSAMO AVENA + KERATINA,Dr. Madaus,https://www.alfabeta.net/precio/balsamo-avena--keratina.html,selenium,no,no
BALSAMO DE MASAJE PARA ESTRIAS,Weleda,https://www.alfabeta.net/precio/balsamo-de-masaje-para-estrias.html,selenium,no,no
BALSAMO LABIAL MANTECA DE KARITE,Gasana,https://www.alfabeta.net/precio/balsamo-labial-manteca-de-karite.html,selenium,no,no
BALSAMO MAX UREA,Sempre Giovane,https://www.alfabeta.net/precio/balsamo-max-urea.html,selenium,no,no
BALSAMO ORTIGA + ROMERO,Dr. Madaus,https://www.alfabeta.net/precio/balsamo-ortiga--romero.html,selenium,no,no
BALTIC,Casasco,https://www.alfabeta.net/precio/baltic.html,selenium,no,no
BALVERSA,Janssen-Cilag,https://www.alfabeta.net/precio/balversa.html,selenium,no,no
BANOCLUS GEL,Austral,https://www.alfabeta.net/precio/banoclus-gel.html,selenium,no,no
BANTUC,Baliarda,https://www.alfabeta.net/precio/bantuc.html,selenium,no,no
BANTUC MAX,Baliarda,https://www.alfabeta.net/precio/bantuc-max.html,selenium,no,no
BAREX 70,Domínguez,https://www.alfabeta.net/precio/barex-70.html,selenium,no,no
BAREX KIT,Domínguez,https://www.alfabeta.net/precio/barex-kit.html,selenium,no,no
BAREX PLUS,Domínguez,https://www.alfabeta.net/precio/barex-plus.html,selenium,no,no
